图片地址,商品价格,商店名称,评论数量,商品链接,标题,商品比重
https://img10.360buyimg.com/n7/jfs/t1/121833/23/3652/105276/5ed45d0cE569499f6/b6f4756ac3f05579.jpg,2718,疆界旗舰店,329,https://item.jd.com/68538405413.html,APPLE苹果ipad2019新款10.2英寸iPad平板电脑air2更新版7代金色128GWLAN版标配,45
https://img10.360buyimg.com/n7/jfs/t1/117419/1/8794/155906/5ed3d336Efdff6a5b/045c10b0d7d8a472.jpg,4468,优创二手电脑专营店,982,https://item.jd.com/69283256294.html,【二手99新】Apple/苹果iPadAir310.5英寸2019年新款轻薄办公学习平板电脑Ari3深空灰256G插卡版国行+壳膜,66
https://img10.360buyimg.com/n7/jfs/t1/126097/34/3503/177690/5ed3cba2Eed114c65/821f4eb39424a7b4.jpg,2919,优创二手电脑专营店,4594,https://item.jd.com/68063335922.html,【二手99新】iPad2018款/Pro/mini5/Air32019款办公游戏二合一平板电脑19款Mini564GWifi版三色可选24期免息【10%选择】,61
https://img10.360buyimg.com/n7/jfs/t1/117419/1/8794/155906/5ed3d336Efdff6a5b/045c10b0d7d8a472.jpg,3219,优创二手电脑专营店,600,https://item.jd.com/66960055546.html,【二手99新】APPLE苹果新款iPadPro11英寸air3/mini5办公学习二合一平板电脑【银色】+充电套装+壳膜套装19款mini57.9英寸256GWIFI版,59
https://img10.360buyimg.com/n7/jfs/t1/124555/19/3229/181500/5ece2cdfEf08ac843/ebd3d2caa514030c.jpg,2999,科族数码专营店,0,https://item.jd.com/69264414647.html,APPLE苹果ipad2019新款10.2英寸平板电脑air2更新版7代银色10.2英寸128GWLAN版标配,
https://img10.360buyimg.com/n7/jfs/t1/120706/18/3691/172095/5ed4b591E469058de/a28ea47bbd6601a3.jpg,1299,诚嘉优品二手手机专营店,208,https://item.jd.com/46261102315.html,【二手99新】苹果AppleiPad6Air2苹果平板电脑9.7英寸PC平板二合一金色【95新】16GWiFi版,15
https://img10.360buyimg.com/n7/jfs/t1/133263/6/921/172152/5ed3d2c3E8f3cdbc4/f4b74557797b9b91.jpg,3409,优创二手电脑专营店,2285,https://item.jd.com/67771165834.html,【二手99新】AppleiPad2018款/Pro/mini5/Air32019款平板办公电脑2019款Mini5灰色7.9英寸【Wifi版】256G【高性价比】+壳膜,72
https://img10.360buyimg.com/n7/jfs/t1/111292/32/7854/513760/5ec77628Ed07994df/ce81ab68942f8d7d.png,1299,品质二手手机专营店,26,https://item.jd.com/66043140803.html,【二手99新】苹果AppleiPad6Air2苹果平板电脑9.7英寸PC国行平板二合一【95新】金色16GWifi版,38
https://img10.360buyimg.com/n7/jfs/t1/87665/32/18046/141550/5e9007a1Ebb273a7f/2e0594b48762b4dc.jpg,2998,乐锐淘二手商品专营店,33,https://item.jd.com/64162491597.html,【二手99新】Apple苹果iPadAir3代二手平板电脑2019年新款10.5英寸银色64GBWIFI版【普通充电套装】,36
https://img10.360buyimg.com/n7/jfs/t1/129357/34/3160/171463/5ece2c3cEab1a9bdc/843186570122df34.jpg,4199,科族数码专营店,0,https://item.jd.com/69265328329.html,APPLE苹果2019新款iPadAir310.5英寸平板电脑pad金色64G-WLAN版【官方标配】,
https://img10.360buyimg.com/n7/jfs/t1/116164/39/7656/77907/5ec5df63Ebad7ab33/e50319fe1e67742c.jpg,675,科族数码专营店,38094,https://item.jd.com/14157116051.html,APPLE苹果ApplePencil手写笔适用19年新款iPad/mini5/air3手写笔,46
https://img10.360buyimg.com/n7/jfs/t1/126870/36/2069/407920/5ec29166Ed71c7d94/f3edc708025ad25a.png,1299,翔宇二手平板专营店,0,https://item.jd.com/65152101550.html,【二手99新】苹果AppleiPad6Air2苹果平板电脑9.7英寸PC平板二合一【95新】金色16GWiFi版,
https://img10.360buyimg.com/n7/jfs/t1/95747/1/14807/146954/5e68a2a9Eedcbfd28/95f9be4cab4c36bb.jpg,1239,乐锐淘二手商品专营店,187,https://item.jd.com/57575137987.html,【二手9成新】Apple苹果iPadMini4迷你4平板电脑7.9英寸办公游戏吃鸡娱乐平板金色16GBWIFI版,22
https://img10.360buyimg.com/n7/jfs/t1/124543/28/2127/473215/5ec2916aE358ad1c3/d2c12845ca8c9781.png,1259,翔宇二手平板专营店,14,https://item.jd.com/65194824121.html,【二手99新】苹果AppleiPad6Air2苹果平板电脑9.7英寸PC平板二合一【9成新】银色16GWiFi版,14
https://img10.360buyimg.com/n7/jfs/t1/122993/40/3569/195127/5ed3c773E7ea446b3/b369702b00bee3d6.jpg,2729,苹果腾纽专卖店,2714,https://item.jd.com/66841047074.html,苹果（Apple）ipad2019新款第7代10.2英寸air2更新版平板电脑金色128GWLAN版-学生优惠,36
https://img10.360buyimg.com/n7/jfs/t1/136545/3/891/93211/5ed323d6Ea943b324/cb762e0028c9059e.jpg,9028,昌族数码官方旗舰店,72,https://item.jd.com/65771941140.html,微软（Microsoft）全新SurfaceProX二合一办公平板电脑笔记本轻薄便携移动商务【13英寸】8G/128GLTE增强版【现货】【晒图领微软原装鼠标】标配+特质键盘+原装触控笔,68
https://img10.360buyimg.com/n7/jfs/t1/59144/35/7147/106768/5d4cd4ecE420ab319/e5db3583822e52c6.jpg,1639,锐亚二手商品专营店,303,https://item.jd.com/48296140359.html,【二手9成新】Apple/苹果iPad2017款ipad5代平板电脑9.7英寸Air3吃鸡推荐深空灰色32GWifi,29
https://img10.360buyimg.com/n7/jfs/t1/39030/35/12884/125185/5d3fd7dfEea5f5df5/6a53e7454c841c01.jpg,1399,锐亚二手商品专营店,984,https://item.jd.com/39517205990.html,【二手9成新】Apple苹果iPadMini4迷你4平板电脑国行7.9英寸办公游戏影音平板16GWIFI版,31
https://img10.360buyimg.com/n7/jfs/t1/89310/30/14722/168193/5e6a112aEca93c443/3115fd0bcbc31a6a.jpg,10256,科族数码专营店,151,https://item.jd.com/35923811066.html,APPLE苹果iPadPro12.9英寸2018新款平板电脑全面屏平板深空灰色64GWLAN版【原装键盘套餐】,48
https://img10.360buyimg.com/n7/jfs/t1/118107/30/8931/345470/5ed3e41fEa26ad226/31e0bcc45d5e25f6.png,3258,苹果腾纽专卖店,5392,https://item.jd.com/66908265427.html,苹果（Apple）ipad2019新款第7代10.2英寸2018款9.7英寸air2更新版平板电脑深空灰色插卡版32G-标配【赠送壳膜】,13
https://img10.360buyimg.com/n7/jfs/t1/113803/39/8730/150577/5ed351f7E376434d9/6f16fafd0be83edf.jpg,6119,优创二手电脑专营店,207,https://item.jd.com/66706640896.html,【二手99新】Apple/苹果新款iPadPro11/12.9英寸轻薄办公学习二合一平板iPadPro12.9寸256G深灰色国行WLAN版+壳膜+充电套装,62
https://img10.360buyimg.com/n7/jfs/t1/115353/7/8972/205272/5ed4b592Ece2e72a5/66e1ff3e295581b7.jpg,1288,诚嘉优品二手手机专营店,282,https://item.jd.com/49825660007.html,【二手99新】苹果AppleiPad6Air2苹果平板电脑9.7英寸PC平板二合一灰色【9成新】16GWifii版,22
https://img10.360buyimg.com/n7/jfs/t1/114617/40/3918/269402/5eaaac28E55ceca05/5841bf0fdc538026.jpg,1369,海星二手商品专营店,9,https://item.jd.com/37490856520.html,【二手9成新】AppleiPad6air2苹果平板电脑9.7英寸插卡WiFi二手平板银色16GWiFi版+送壳膜充电套装,44
https://img10.360buyimg.com/n7/jfs/t1/115706/25/8941/428694/5ed3b6c3Ece5a0036/00aa42fb88c91f8d.jpg,2285,Apple无限专卖店,5191,https://item.jd.com/32666191176.html,Apple苹果ipad2019新款10.2英寸平板电脑7代iPad苹果平板电脑深空灰32GWiFi版学生价/需提供学生证【标配】,33
https://img10.360buyimg.com/n7/jfs/t1/110856/11/11457/535508/5ed387a9E22f88d3a/f3b47ab3915a46ff.jpg,7999,大麦优品二手专营店,1897,https://item.jd.com/66771013693.html,【二手99新】iPad2018款/Pro/mini5/Air32019款办公游戏二合一平板电脑12.9英寸Pro1TBWifi版双色可选6期免息【40%选择】,59
https://img10.360buyimg.com/n7/jfs/t1/124814/25/3640/454356/5ed37648Eda8d0ee6/4805fbb18f37414e.jpg,788,大麦优品二手专营店,14953,https://item.jd.com/66969348111.html,【二手99新】APPLE苹果新款iPadPro11英寸air3/minI5轻薄办公二合一平板电脑银色ApplePencil二代手写笔（单笔）,56
https://img10.360buyimg.com/n7/jfs/t1/129292/15/1504/373308/5ebd1592E3e2a947f/29d197ce78c362cd.jpg,2299,小皮科技二手商品旗舰店,1869,https://item.jd.com/66982644367.html,【二手99新】APPLE苹果新款iPadPro11英寸air3/mini5办公学习二合一平板电脑99新深空灰+壳膜充电套装7.9英寸Mini564GWLAN版国行,48
https://img10.360buyimg.com/n7/jfs/t1/131815/18/978/152842/5ed3e419E10bc7fd9/c1ad36ee0b067778.png,665,苹果腾纽专卖店,1843,https://item.jd.com/66711062655.html,ApplePencil一代/二代适用苹果iPad/Air310.5/mini5/pro11手写笔ApplePencil(一代),17
https://img10.360buyimg.com/n7/jfs/t1/100064/17/15724/112313/5e74a166E61c8ab2f/6051556518ca1d51.jpg,1758,鸿兴优品二手手机专营店,11,https://item.jd.com/47691044443.html,【二手95成新】AppleiPadAir2iPad6苹果二手平板电脑9.7英寸深空灰WIFI版64G,55
https://img10.360buyimg.com/n7/jfs/t1/133679/36/958/214080/5ed3e421Ef248f0eb/844c96dce5eb7f53.jpg,3489,苹果腾纽专卖店,158,https://item.jd.com/66607022904.html,苹果（Apple）2019新款iPadAir10.5英寸平板电脑Air3银色64GWLAN版【标配】,24
https://img10.360buyimg.com/n7/jfs/t1/121891/38/1500/366676/5ebd1593E7d9b489b/c1fc2131106fd665.jpg,3288,小皮科技二手商品旗舰店,4095,https://item.jd.com/65630391076.html,【二手99新】Apple苹果iPadAir3二手平板电脑iPadAir201910.5英寸【6期免息】99新Air364GWIFI版金色+充电套装,49
https://img10.360buyimg.com/n7/jfs/t1/116896/13/7883/601843/5ec77626E013283f9/555fc4044d43b342.png,1288,品质二手手机专营店,5,https://item.jd.com/66043142903.html,【二手99新】苹果AppleiPad6Air2苹果平板电脑9.7英寸PC国行平板二合一【9成新】金色16GWiFi版,
https://img10.360buyimg.com/n7/jfs/t1/113794/3/7704/67418/5ec5e3e5Ec5dd4470/e432a8fa1a2ed5c8.jpg,3599,集合数码专营店,0,https://item.jd.com/69608665732.html,Apple苹果2019新款ipadair10.5英寸苹果平板电脑Air3金色64GWLAN版标配,
https://img10.360buyimg.com/n7/jfs/t1/114198/13/8842/536551/5ed3e419Ea7e87ffe/fa551c5937fb62fd.png,4599,苹果腾纽专卖店,291,https://item.jd.com/66525537076.html,AppleiPadAir32019年新款平板电脑10.5英寸64GWLAN版/A12芯片金色WLAN版256G,37
https://img10.360buyimg.com/n7/jfs/t1/128381/12/3280/191368/5ecf1698E7ffad867/db37782e4ba63ac5.jpg,1349,唯尔优品二手商品专营店,31,https://item.jd.com/57196127664.html,【二手9成新】AppleiPad5/Air19.7英寸苹果平板电脑灰色32GWiFi版,42
https://img10.360buyimg.com/n7/jfs/t1/102271/17/12832/30827/5e4e468bEf3b569f5/eb6316a28ecf55db.jpg,3489,圳豪数码专营店,3849,https://item.jd.com/43634249689.html,Apple苹果2019新款iPadAir10.5英寸平板电脑升级款Air3银色64GWLAN版标配,55
https://img10.360buyimg.com/n7/jfs/t1/116411/40/6790/360017/5ebd1593Ebd82c6e9/e6b509cf3b184561.jpg,3288,小皮科技二手商品旗舰店,2719,https://item.jd.com/67069791046.html,【二手99新】Apple/苹果iPadmini52019年新款平板电脑7.9英寸12期免息Air364GWIFI版国行+壳膜金色+充电套装,53
https://img10.360buyimg.com/n7/jfs/t1/42549/39/16322/160656/5d8f246dE6471ce25/e96594f67776b460.jpg,3698,爱购购二手商品专营店,394,https://item.jd.com/44009857186.html,【二手95新】微软（Microsoft）SurfacePro4/5二合一笔记本平板电脑触摸屏Pro4i56300U8G+256GB不带键,35
https://img10.360buyimg.com/n7/jfs/t1/136275/3/941/405839/5ed3e419Eb1f3e333/392403335c4552d5.png,5419,苹果腾纽专卖店,35,https://item.jd.com/66793915828.html,苹果（Apple）2019新款iPadAir10.5英寸平板电脑Air3金色【礼盒装】256GWLAN版标配+Beats耳机,43
https://img10.360buyimg.com/n7/jfs/t1/115928/37/8889/401590/5ed3e41dEa74574aa/27d205654853f824.png,3489,苹果腾纽专卖店,87,https://item.jd.com/66990433715.html,苹果（Apple）2019新款iPadAir10.5英寸平板电脑Air3深空灰色64G-WLAN版【官方标配】,54
https://img10.360buyimg.com/n7/jfs/t1/131819/26/962/115720/5ed3d500E6ad539da/8f0e88b936d109d3.jpg,4338,苹果百桔专卖店,20,https://item.jd.com/68417978218.html,苹果（Apple）2019新款iPadAir310.5英寸二合一学生办公娱乐网课平板电脑国行【2019款】iPadAir【深空灰】【优惠套餐一】标配版+商务壳+钢化膜,55
https://img10.360buyimg.com/n7/jfs/t1/127495/25/3198/292337/5ecf1698Eb46d2fc5/e8ca1634bedcbe88.jpg,609,唯尔优品二手商品专营店,147,https://item.jd.com/57195052083.html,【二手9成新】苹果平板AppleiPad3二手苹果平板电脑9.7英寸灰色16GWiFi版,22
https://img10.360buyimg.com/n7/jfs/t1/116903/12/8518/92745/5ecfcbfcE4b04b56d/6d1f559f44d416db.jpg,1879,拍拍平板电脑优品官方旗舰店,0,https://item.jd.com/69553704817.html,【二手99新】Apple/苹果iPad2018平板电脑ipad2019平板18款ipad9.7寸金色32G,
https://img10.360buyimg.com/n7/jfs/t1/131793/12/1084/146515/5ed51ac5E87034911/708bc3a759c41016.jpg,2338,集合数码专营店,6152,https://item.jd.com/57553326844.html,Apple苹果ipad2019新款第7代10.2英寸2018款9.7英寸air2更新版平板电脑金色(热卖)新款32GWLAN版【皮套+钢化膜】,42
https://img10.360buyimg.com/n7/jfs/t1/112115/33/8844/176583/5ed3e41aEc10ac250/1a2e0e2e8bda5899.jpg,3449,苹果腾纽专卖店,410,https://item.jd.com/66606964128.html,苹果（Apple）ipad2019新款第7代10.2英寸2018款9.7英寸air2更新版平板电脑深空灰色32GWIFI版原装键盘+壳膜,32
https://img10.360buyimg.com/n7/jfs/t1/107258/21/15131/299151/5eaaac27Eeaf89387/65ba9ceb73feadd0.jpg,838,海星二手商品专营店,215,https://item.jd.com/37405356085.html,【二手9成新】AppleiPadMini2迷你2苹果平板电脑7.9英寸学习娱乐二手平板深空灰+送壳膜充电套装16GWiFi版,41
https://img10.360buyimg.com/n7/jfs/t1/118681/30/7893/212271/5ec77623E7386a074/54b85926532b0f2e.jpg,2088,品质二手手机专营店,0,https://item.jd.com/66085222461.html,【二手95新】Apple苹果iPadair10.5/12.9寸2016平板电脑2017款proiPad9(颜色下单备注)32GWifi版,
https://img10.360buyimg.com/n7/jfs/t1/125190/1/3191/245619/5ecf1698Ebf24180b/a0dda29a75edb8cc.jpg,928,唯尔优品二手商品专营店,10,https://item.jd.com/57195659725.html,【二手9成新】苹果平板AppleiPad4二手平板电脑9.7英寸银色32GWiFi版,10
https://img10.360buyimg.com/n7/jfs/t1/107647/19/19935/136774/5ed45e6dE2dc915d7/5ae511db36c5d835.jpg,2749,佳沪平板电脑专营店,3656,https://item.jd.com/45111812133.html,Apple苹果iPadmini52019款平板电脑7.9英寸深空灰色【新品】mini5-64G-WLAN版+皮套+膜,39
https://img10.360buyimg.com/n7/jfs/t1/123204/19/3677/429273/5ed3b930E9c68c297/9da4f51f13db908f.jpg,4519,Apple无限专卖店,2763,https://item.jd.com/44046211746.html,2019年新款Apple苹果iPadAir3平板电脑10.5英寸A12芯片wifi版深空灰色256GWi-Fi版学生价/需提供学生证【标配】,39
https://img10.360buyimg.com/n7/jfs/t1/91950/22/17101/88602/5e819863Eb72490c6/a146513e756dfd92.jpg,5099,小皮科技二手商品旗舰店,2217,https://item.jd.com/66853277668.html,【二手99新】苹果AppleiPad2019/18pro/11/12.9英寸平板电脑【限量秒杀】11寸pro256GWIFI版深空灰+壳膜充电套装,54
https://img10.360buyimg.com/n7/jfs/t1/90607/37/17960/86838/5e8ef2f8E840b1064/f82b15161229cd70.jpg,2999,圳豪数码专营店,20320,https://item.jd.com/12756867420.html,APPLE苹果iPad2019新款10.2英寸平板电脑air2更新版iPad金色19新款32G-WLAN版-标配,80
https://img10.360buyimg.com/n7/jfs/t1/122908/27/67/285736/5eb34558E9664183f/6af0bc3c1faaa318.jpg,1898,海星二手商品专营店,3,https://item.jd.com/68984065038.html,【二手99新】AppleiPad2018新款苹果二手平板电脑9.7英寸游戏学习PC平板二合一金色32GWiFi版+赠送苹果手机膜,33
https://img10.360buyimg.com/n7/jfs/t1/118547/4/8273/219349/5ecf169cEefd68146/950a41b24a09fc26.jpg,589,唯尔优品二手商品专营店,2134,https://item.jd.com/51511678111.html,【二手8成新】苹果平板AppleiPad2二手平板电脑9.7英寸不支持微信高性价比看剧神器灰色32GWiFi版不支持微信,27
https://img10.360buyimg.com/n7/jfs/t1/120255/6/3568/139396/5ed3d4a5E54e31d26/1157d7727c5744d0.jpg,4448,苹果百桔专卖店,37,https://item.jd.com/68003066917.html,苹果（Apple）2019新款ipadmini57.9英寸学生办公网课二合一平板电脑国行【2019款】iPadmini5【深空灰】【旗舰套餐一】旗舰版+保护壳+钢化膜,49
https://img10.360buyimg.com/n7/jfs/t1/128181/21/3684/149035/5ed51e14E8640e2f4/13cd38492230473d.jpg,6055,APPLE翔合专卖店,7676,https://item.jd.com/66770331092.html,苹果（Apple）2020年新款iPadPro11英寸轻薄办公学习二合一平板电脑【20新款】深空灰色-标配128GWLAN版,43
https://img10.360buyimg.com/n7/jfs/t1/120174/14/3633/138068/5ed3dff8Ebbd0d74b/06df2aa7e350ffae.jpg,4739,集合数码专营店,609,https://item.jd.com/33788212111.html,Apple苹果2019新款ipadair10.5英寸苹果平板电脑Air3金色64GWLAN版【原厂键盘】,34
https://img10.360buyimg.com/n7/jfs/t1/111397/34/3841/270020/5eaaac28E21b5db39/3641f71e23d1d11f.jpg,1848,海星二手商品专营店,23,https://item.jd.com/37427759699.html,【二手95新】AppleiPad2018新款苹果平板电脑9.7英寸WiFi版插卡游戏平板二合一银色32GWiFi版+送苹果手机贴膜,83
https://img10.360buyimg.com/n7/jfs/t1/12112/12/11805/398130/5c93078fE9c783a96/e44f5e6431b153ab.jpg,4198,爱购购二手商品专营店,2005,https://item.jd.com/40229862128.html,【二手95新】微软（Microsoft）SurfacePro3/4/5笔记本二合一平板电脑Pro4i56300U8G+256GB带键盘,33
https://img10.360buyimg.com/n7/jfs/t1/116746/22/8809/155345/5ed3eceeE317155c7/991e58cdaddf8244.jpg,2755,APPLE翔合专卖店,46460,https://item.jd.com/43641283114.html,【新品】苹果（Apple）2019年新款ipadmini5/mini4平板电脑7.9英寸深空灰色mini564GWLAN版标配,47
https://img10.360buyimg.com/n7/jfs/t1/119069/15/7767/108096/5ec64452Ecc2356ef/a22d93a5fe5ddd66.jpg,2988,闲至优品二手手机旗舰店,9,https://item.jd.com/62755412407.html,【二手99新】APPLE/苹果iPadAir310.5英寸2019新款学生学习游戏平板电脑深空灰色64GWiFi版,33
https://img10.360buyimg.com/n7/jfs/t1/119069/15/7767/108096/5ec64452Ecc2356ef/a22d93a5fe5ddd66.jpg,2988,闲至优品二手手机旗舰店,9,https://item.jd.com/62755412407.html,【二手99新】APPLE/苹果iPadAir310.5英寸2019新款学生学习游戏平板电脑深空灰色64GWiFi版,33
https://img10.360buyimg.com/n7/jfs/t1/101475/6/19342/209294/5e9d4723E72799797/4326c06d99dd5805.jpg,418,经典二手商品专营店,492,https://item.jd.com/29609239288.html,【二手9成新】平板Appleipad/mini苹果平板电脑PC平板二合一拍拍二手mini116G灰色WIFI版+充电套装,67
https://img10.360buyimg.com/n7/jfs/t1/85062/37/19423/188994/5e9d4714E3db6e80a/9a3f3510e199f272.jpg,988,经典二手商品专营店,422,https://item.jd.com/18249578470.html,【二手9成新】平板AppleiPadmini2苹果平板电脑PC平板二合一拍拍二手白色32GWiFi版+充电套装,77
https://img10.360buyimg.com/n7/jfs/t1/123252/33/3240/228331/5ecf1698E62b60a7f/5934587c40bfafd7.jpg,998,唯尔优品二手商品专营店,3,https://item.jd.com/69236723176.html,【二手8成新】AppleiPad5/Air19.7英寸苹果平板电脑银色16GWiFi版+充电套装,
https://img10.360buyimg.com/n7/jfs/t1/112325/34/8867/95223/5ed3d296Ed14f23b2/917a063ad0490abb.jpg,2448,苹果百桔专卖店,528,https://item.jd.com/67966413972.html,苹果（Apple）ipad2019新款第7代10.2英寸二合一办公娱乐网课平板电脑air3国行【2019款】iPad10.2英寸【深空灰】【优惠套餐二】爆款版+蓝牙耳机,64
https://img10.360buyimg.com/n7/jfs/t1/127314/15/3133/217351/5ecf1698E93d8318b/a3c4ac06bc01e227.jpg,398,唯尔优品二手商品专营店,246,https://item.jd.com/59947146741.html,【二手9成新】苹果平板AppleiPad2二手平板电脑9.7英寸不支持微信追剧神器高性价比灰色16GWIFI版不支持微信,59
https://img10.360buyimg.com/n7/jfs/t1/112937/5/6580/111737/5ebbbabbE8d787314/1d5531bd0608238a.jpg,3488,上乘二手平板专营店,1288,https://item.jd.com/30743806956.html,【官翻99新】微软笔记本SurfacePro7/4/5/6二合一平板电脑笔记本轻薄办公本官翻机Pro4i54G128G（带触控笔）标配【单机】,83
https://img10.360buyimg.com/n7/jfs/t1/110899/4/1923/199347/5e9d4717Ed1d74483/fbd5ff816d50a722.jpg,1399,经典二手商品专营店,155,https://item.jd.com/18176691225.html,【二手9成新】平板Appleipadmini4苹果平板电脑PC平板二合一拍拍二手银色16GWiFi版+充电套装,51
https://img10.360buyimg.com/n7/jfs/t1/99752/17/16058/57460/5e784e82Eef98f048/2f5e06ad0b7835e7.jpg,668,疆界数码旗舰店,555,https://item.jd.com/55737718828.html,ApplePencil手写笔适用19年新款iPad/mini5/air3手写笔Pencil一代,18
https://img10.360buyimg.com/n7/jfs/t1/127893/6/3613/110287/5ed371e0Edd7d7437/450cc1fa74961518.jpg,15188,上乘二手平板专营店,198,https://item.jd.com/63056309293.html,【二手95新】微软SurfacePro4/5/6/7笔记本二合一平板电脑笔记本12.3英寸轻薄本99新Pro7I716G1TB标配+特质键盘(联系客服选择),41
https://img10.360buyimg.com/n7/jfs/t1/130514/39/907/104654/5ed3d565E655f02d7/f9cbce0f59640e5f.jpg,7988,苹果百桔专卖店,125,https://item.jd.com/66765167781.html,苹果（Apple）2020款iPadPro1112.9英寸超轻薄二合一学生办公商务平板电脑国行【2020款】iPadPro银【Wifi版】【11.0英寸】256GB/高配版,55
https://img10.360buyimg.com/n7/jfs/t1/119108/40/8966/116840/5ed4f560E75da1600/89bc38e3d990c1ce.jpg,5979,苹果腾纽专卖店,217,https://item.jd.com/66748222145.html,【新款】AppleiPadPro11英寸平板电脑2020年新款全面屏A12Z处理器深空灰色WiFi版128G,24
https://img10.360buyimg.com/n7/jfs/t1/106464/34/19254/280556/5e9d4713E890dfe68/fc6b4ea488a308c1.jpg,579,经典二手商品专营店,156,https://item.jd.com/18176174122.html,【二手9成新】苹果平板AppleiPad3二手苹果平板电脑9.7英寸拍拍二手不支持微信深空灰16GWiFi版+充电套装,32
